join,codice,st,t_ele,f_elet,dt_ele,l_terr,area,cod_com,desc_com,cod_prov,desc_prov,ele_m,ele_f,ele_t,vot_m,vot_f,vot_t,perc_vot,sz_perv,sz_tot,fine_rip,sk_bianche,sk_nulle,sk_contestate,tot_vot_lis,non_valid,dt_agg,data_prec_elez,circ_sto,reg_sto,prov_sto,comu_sto,tipo_tras,NR.,DESCRIZIONE COMUNE,SIGLA,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE,pref_silvia,pref_marcello,dati_presenti
100170,2050100170,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,170,DANTA DI CADORE,10,BELLUNO,209,188,397,141,140,281,"70,78",1,1,N,21,18,0,242,,20240610015213.0,20190526000000.0,2.0,5.0,10.0,170.0,SZ,2478,DANTA DI CADORE,BL,1050100170,25017,D247,0,0,1
830700,2040830700,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,700,DENNO,83,TRENTO,559,532,1091,255,267,522,"47,85",1,1,N,8,15,0,499,,20240610044927.0,20190526000000.0,2.0,4.0,83.0,700.0,SZ,2497,DENNO,TN,1040830700,22074,D273,0,0,1
850320,2060850320,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,320,DIGNANO,85,UDINE,1131,1201,2332,666,659,1325,"56,82",3,3,N,44,51,0,1230,,20240610050311.0,20190526000000.0,2.0,6.0,85.0,320.0,SZ,2513,DIGNANO,UD,1060850320,30032,D300,0,0,1
830715,2040830715,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,715,DIMARO FOLGARIDA,83,TRENTO,944,979,1923,380,389,769,"39,99",2,2,N,5,27,0,737,,20240610025337.0,20190526000000.0,2.0,4.0,83.0,715.0,SZ,2514,DIMARO FOLGARIDA,TN,1040830715,22233,M366,2,2,1
140250,2040140250,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,250,DOBBIACO/TOBLACH,14,BOLZANO,1318,1313,2631,690,659,1349,"51,27",3,3,N,28,19,0,1302,,20240610001604.0,20190526000000.0,2.0,4.0,14.0,250.0,CO,2520,DOBBIACO/TOBLACH,BZ,1040140250,21028,D311,1,1,1
350030,2060350030,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,30,DOBERDO' DEL LAGO,35,GORIZIA,586,635,1221,414,426,840,"68,80",2,2,N,23,37,0,780,,20240610045348.0,20190526000000.0,2.0,6.0,35.0,30.0,SZ,2521,DOBERDO' DEL LAGO,GO,1060350030,31003,D312,4,0,1
850330,2060850330,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,330,DOGNA,85,UDINE,98,86,184,28,22,50,"27,17",1,1,N,1,1,0,48,,20240610000359.0,20190526000000.0,2.0,6.0,85.0,330.0,SZ,2524,DOGNA,UD,1060850330,30033,D316,0,0,1
890310,2050890310,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,310,DOLCE',89,VERONA,1007,1013,2020,676,673,1349,"66,78",3,3,N,49,54,0,1246,,20240610045230.0,20190526000000.0,2.0,5.0,89.0,310.0,CO,2525,DOLCE',VR,1050890310,23031,D317,1,1,1
350040,2060350040,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,40,DOLEGNA DEL COLLIO,35,GORIZIA,194,190,384,108,101,209,"54,43",1,1,N,9,13,0,187,,20240610011601.0,20190526000000.0,2.0,6.0,35.0,40.0,SZ,2528,DOLEGNA DEL COLLIO,GO,1060350040,31004,D321,1,1,1
870120,2050870120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,120,DOLO,87,VENEZIA,5993,6327,12320,2969,2955,5924,"48,08",15,15,N,31,166,0,5727,,20240610021231.0,20190526000000.0,2.0,5.0,87.0,120.0,SZ,2530,DOLO,VE,1050870120,27012,D325,10,2,1
100180,2050100180,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,180,DOMEGGE DI CADORE,10,BELLUNO,1078,1174,2252,572,596,1168,"51,87",2,2,N,35,50,0,1083,,20240610010524.0,20190526000000.0,2.0,5.0,10.0,180.0,SZ,2534,DOMEGGE DI CADORE,BL,1050100180,25018,D330,1,1,1
320100,2080320100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,100,DOVADOLA,32,FORLI'-CESENA,627,659,1286,306,302,608,"47,28",2,2,N,3,24,0,581,,20240610020341.0,20190526000000.0,2.0,8.0,32.0,100.0,SZ,2552,DOVADOLA,FC,1080320100,40011,D357,0,0,1
130250,2080130250,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,250,DOZZA,13,BOLOGNA,2609,2619,5228,1721,1710,3431,"65,63",6,6,N,87,94,0,3250,,20240610045229.0,20190526000000.0,2.0,8.0,13.0,250.0,CO,2554,DOZZA,BO,1080130250,37025,D360,10,5,1
830730,2040830730,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,730,DRENA,83,TRENTO,265,269,534,135,130,265,"49,63",1,1,N,3,9,0,253,,20240610011402.0,20190526000000.0,2.0,4.0,83.0,730.0,SZ,2557,DRENA,TN,1040830730,22078,D365,0,2,1
850340,2060850340,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,340,DRENCHIA,85,UDINE,82,92,174,23,15,38,"21,84",1,1,N,1,0,0,37,,20240609235416.0,20190526000000.0,2.0,6.0,85.0,340.0,SZ,2558,DRENCHIA,UD,1060850340,30034,D366,0,0,1
830740,2040830740,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,740,DRO,83,TRENTO,1951,2029,3980,887,890,1777,"44,65",4,4,N,15,54,0,1708,,20240610023701.0,20190526000000.0,2.0,4.0,83.0,740.0,SZ,2560,DRO,TN,1040830740,22079,D371,4,1,1
540361,2050540361,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,361,DUE CARRARE,54,PADOVA,3780,3762,7542,1943,1880,3823,"50,69",7,7,N,35,119,0,3669,,20240610023830.0,20190526000000.0,2.0,5.0,54.0,361.0,SZ,2566,DUE CARRARE,PD,1050540361,28106,M300,5,2,1
900380,2050900380,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,380,DUEVILLE,90,VICENZA,5841,6031,11872,3519,3720,7239,"60,98",14,14,N,176,233,0,6830,,20240610045504.0,20190526000000.0,2.0,5.0,90.0,380.0,CO,2567,DUEVILLE,VI,1050900380,24038,D379,6,2,1
920010,2060920010,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,10,DUINO AURISINA,92,TRIESTE,3548,3829,7377,1759,1847,3606,"48,88",12,12,N,18,51,0,3537,,20240610012703.0,20190526000000.0,2.0,6.0,92.0,10.0,SZ,2569,DUINO AURISINA,TS,1060920010,32001,D383,0,2,1
140260,2040140260,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,260,EGNA/NEUMARKT,14,BOLZANO,2063,2145,4208,1002,1067,2069,"49,17",4,4,N,14,45,0,2010,,20240610005945.0,20190526000000.0,2.0,4.0,14.0,260.0,CO,2577,EGNA/NEUMARKT,BZ,1040140260,21029,D392,1,1,1
900390,2050900390,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,390,ENEGO,90,VICENZA,1262,1190,2452,373,308,681,"27,77",4,4,N,4,23,0,654,,20240610021220.0,20190526000000.0,2.0,5.0,90.0,390.0,CO,2586,ENEGO,VI,1050900390,24039,D407,0,0,1
850350,2060850350,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,350,ENEMONZO,85,UDINE,628,606,1234,393,374,767,"62,16",3,3,N,27,39,0,701,,20240610014552.0,20190526000000.0,2.0,6.0,85.0,350.0,SZ,2587,ENEMONZO,UD,1060850350,30035,D408,0,0,1
870130,2050870130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,ERACLEA,87,VENEZIA,5039,5187,10226,2249,2180,4429,"43,31",13,13,N,19,125,0,4285,,20240610023620.0,20190526000000.0,2.0,5.0,87.0,130.0,SZ,2593,ERACLEA,VE,1050870130,27013,D415,5,1,1
890320,2050890320,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,320,ERBE',89,VERONA,745,768,1513,526,525,1051,"69,46",2,2,N,39,55,0,957,,20240610012807.0,20190526000000.0,2.0,5.0,89.0,320.0,CO,2595,ERBE',VR,1050890320,23032,D419,0,0,1
890330,2050890330,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,330,ERBEZZO,89,VERONA,355,338,693,245,233,478,"68,98",1,1,N,20,31,0,427,,20240610005421.0,20190526000000.0,2.0,5.0,89.0,330.0,CO,2596,ERBEZZO,VR,1050890330,23033,D420,0,0,1
930190,2060930190,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,190,ERTO E CASSO,93,PORDENONE,230,245,475,57,51,108,"22,74",1,1,N,0,7,0,101,,20240610010723.0,20190526000000.0,2.0,6.0,93.0,190.0,SZ,2602,ERTO E CASSO,PN,1060930190,93019,D426,0,0,1
540370,2050540370,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,370,ESTE,54,PADOVA,6527,7104,13631,3318,3499,6817,"50,01",18,18,N,56,184,0,6577,,20240610025414.0,20190526000000.0,2.0,5.0,54.0,370.0,SZ,2612,ESTE,PD,1050540370,28037,D442,13,11,1
680210,2080680210,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,210,FABBRICO,68,REGGIO NELL' EMILIA,2587,2554,5141,1654,1698,3352,"65,20",5,5,N,72,88,0,3192,,20240610023523.0,20190526000000.0,2.0,8.0,68.0,210.0,SZ,2619,FABBRICO,RE,1080680210,35021,D450,48,9,1
850360,2060850360,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,360,FAEDIS,85,UDINE,1423,1409,2832,585,547,1132,"39,97",4,4,N,6,41,0,1085,,20240610023546.0,20190526000000.0,2.0,6.0,85.0,360.0,SZ,2624,FAEDIS,UD,1060850360,30036,D455,8,5,1
660100,2080660100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,100,FAENZA,66,RAVENNA,22025,23392,45417,12469,12980,25449,"56,03",57,57,N,145,510,2,24792,,20240610023807.0,20190526000000.0,2.0,8.0,66.0,100.0,SZ,2626,FAENZA,RA,1080660100,39010,D458,96,56,1
850370,2060850370,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,370,FAGAGNA,85,UDINE,2776,2952,5728,1646,1662,3308,"57,75",5,5,N,93,125,0,3090,,20240610055740.0,20190526000000.0,2.0,6.0,85.0,370.0,SZ,2628,FAGAGNA,UD,1060850370,30037,D461,1,1,1
830760,2040830760,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,760,FAI DELLA PAGANELLA,83,TRENTO,409,407,816,180,189,369,"45,22",1,1,N,1,6,0,362,,20240610014545.0,20190526000000.0,2.0,4.0,83.0,760.0,SZ,2634,FAI DELLA PAGANELLA,TN,1040830760,22081,D468,5,1,1
100190,2050100190,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,190,FALCADE,10,BELLUNO,964,987,1951,331,305,636,"32,60",2,2,N,5,19,0,612,,20240610014521.0,20190526000000.0,2.0,5.0,10.0,190.0,SZ,2636,FALCADE,BL,1050100190,25019,D470,1,0,1
140270,2040140270,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,270,FALZES/PFALZEN,14,BOLZANO,1218,1213,2431,607,603,1210,"49,77",3,3,N,36,27,0,1147,,20240610000933.0,20190526000000.0,2.0,4.0,14.0,270.0,CO,2647,FALZES/PFALZEN,BZ,1040140270,21030,D484,0,0,1
500110,2080500110,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,110,FANANO,50,MODENA,1307,1298,2605,876,847,1723,"66,14",5,5,N,76,107,0,1540,,20240610015414.0,20190526000000.0,2.0,8.0,50.0,110.0,SZ,2648,FANANO,MO,1080500110,36011,D486,3,1,1
930200,2060930200,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,200,FANNA,93,PORDENONE,742,751,1493,384,376,760,"50,90",2,2,N,32,31,0,697,,20240610014350.0,20190526000000.0,2.0,6.0,93.0,200.0,SZ,2649,FANNA,PN,1060930200,93020,D487,0,0,1
900400,2050900400,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,400,FARA VICENTINO,90,VICENZA,1638,1650,3288,1079,1091,2170,"66,00",4,4,N,75,58,0,2037,,20240610045213.0,20190526000000.0,2.0,5.0,90.0,400.0,CO,2658,FARA VICENTINO,VI,1050900400,24040,D496,4,3,1
610190,2080610190,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,190,FARINI,61,PIACENZA,588,580,1168,402,353,755,"64,64",3,3,N,28,35,0,692,,20240610021232.0,20190526000000.0,2.0,8.0,61.0,190.0,SZ,2662,FARINI,PC,1080610190,33019,D502,0,0,1
350050,2060350050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,50,FARRA D'ISONZO,35,GORIZIA,766,761,1527,457,453,910,"59,59",2,2,N,31,34,0,845,,20240610023308.0,20190526000000.0,2.0,6.0,35.0,50.0,SZ,2664,FARRA D'ISONZO,GO,1060350050,31005,D504,4,0,1
840260,2050840260,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,260,FARRA DI SOLIGO,84,TREVISO,3880,3951,7831,2123,2247,4370,"55,80",7,7,N,147,196,0,4027,,20240610015345.0,20190526000000.0,2.0,5.0,84.0,260.0,SZ,2665,FARRA DI SOLIGO,TV,1050840260,26026,D505,7,3,1
560130,2080560130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,FELINO,56,PARMA,3470,3558,7028,1797,1843,3640,"51,79",8,8,N,18,82,0,3540,,20240610020842.0,20190526000000.0,2.0,8.0,56.0,130.0,SZ,2676,FELINO,PR,1080560130,34013,D526,12,3,1
100210,2050100210,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,210,FELTRE,10,BELLUNO,9362,9947,19309,3828,3902,7730,"40,03",22,22,N,50,194,0,7486,,20240610024630.0,20190526000000.0,2.0,5.0,10.0,210.0,SZ,2679,FELTRE,BL,1050100210,25021,D530,18,8,1
290080,2080290080,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,80,FERRARA,29,FERRARA,49626,54963,104589,34457,37700,72157,"68,99",160,160,N,1170,1651,14,69322,,20240610050415.0,20190526000000.0,2.0,8.0,29.0,80.0,CO,2691,FERRARA,FE,1080290080,38008,D548,159,81,1
890340,2050890340,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,340,FERRARA DI MONTE BALDO,89,VERONA,129,105,234,76,59,135,"57,69",1,1,N,2,12,0,121,,20240610002337.0,20190526000000.0,2.0,5.0,89.0,340.0,CO,2692,FERRARA DI MONTE BALDO,VR,1050890340,23034,D549,0,0,1
610200,2080610200,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,200,FERRIERE,61,PIACENZA,654,569,1223,286,204,490,"40,07",4,4,N,3,9,0,478,,20240610002641.0,20190526000000.0,2.0,8.0,61.0,200.0,SZ,2697,FERRIERE,PC,1080610200,33020,D555,1,0,1
830780,2040830780,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,780,FIAVE',83,TRENTO,454,428,882,201,192,393,"44,56",1,1,N,7,17,0,369,,20240610004527.0,20190526000000.0,2.0,4.0,83.0,780.0,SZ,2703,FIAVE',TN,1040830780,22083,D565,0,0,1
710210,2050710210,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,210,FICAROLO,71,ROVIGO,994,1033,2027,445,445,890,"43,91",3,3,N,10,30,0,850,,20240610010312.0,20190526000000.0,2.0,5.0,71.0,210.0,CO,2705,FICAROLO,RO,1050710210,29021,D568,0,0,1
560140,2080560140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,FIDENZA,56,PARMA,9901,10623,20524,6418,6756,13174,"64,19",28,28,N,332,383,0,12459,,20240610045252.0,20190526000000.0,2.0,8.0,56.0,140.0,SZ,2708,FIDENZA,PR,1080560140,34014,B034,17,13,1
140280,2040140280,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,280,FIE' ALLO SCILIAR/VÖLS AM SCHLERN,14,BOLZANO,1375,1402,2777,704,785,1489,"53,62",3,3,N,23,35,0,1431,,20240610005549.0,20190526000000.0,2.0,4.0,14.0,280.0,CO,2709,FIE' ALLO SCILIAR/VÖLS AM SCHLERN,BZ,1040140280,21031,D571,0,0,1
830800,2040830800,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,800,FIEROZZO,83,TRENTO,210,189,399,100,92,192,"48,12",2,2,N,2,5,0,185,,20240610003250.0,20190526000000.0,2.0,4.0,83.0,800.0,SZ,2710,FIEROZZO,TN,1040830800,22085,D573,0,0,1
870140,2050870140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,FIESSO D'ARTICO,87,VENEZIA,3156,3427,6583,1464,1549,3013,"45,77",7,7,N,20,121,0,2872,,20240610025313.0,20190526000000.0,2.0,5.0,87.0,140.0,SZ,2714,FIESSO D'ARTICO,VE,1050870140,27014,D578,4,1,1
710220,2050710220,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,220,FIESSO UMBERTIANO,71,ROVIGO,1746,1769,3515,836,807,1643,"46,74",4,4,N,20,67,0,1556,,20240610020825.0,20190526000000.0,2.0,5.0,71.0,220.0,CO,2715,FIESSO UMBERTIANO,RO,1050710220,29022,D577,3,1,1
500120,2080500120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,120,FINALE EMILIA,50,MODENA,5763,5893,11656,2815,2891,5706,"48,95",14,14,N,59,160,0,5487,,20240610010333.0,20190526000000.0,2.0,8.0,50.0,120.0,SZ,2731,FINALE EMILIA,MO,1080500120,36012,D599,29,7,1
500130,2080500130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,FIORANO MODENESE,50,MODENA,6626,6769,13395,4153,4247,8400,"62,71",15,15,N,195,211,0,7994,,20240610014139.0,20190526000000.0,2.0,8.0,50.0,130.0,SZ,2737,FIORANO MODENESE,MO,1080500130,36013,D607,25,11,1
610210,2080610210,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,210,FIORENZUOLA D'ARDA,61,PIACENZA,5493,5804,11297,2808,2883,5691,"50,38",14,14,N,46,134,0,5511,,20240610050852.0,20190526000000.0,2.0,8.0,61.0,210.0,SZ,2738,FIORENZUOLA D'ARDA,PC,1080610210,33021,D611,11,5,1
290085,2080290085,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,85,FISCAGLIA,29,FERRARA,3472,3675,7147,2119,2196,4315,"60,37",10,10,N,131,188,0,3996,,20240610023453.0,20190526000000.0,2.0,8.0,29.0,85.0,CO,2742,FISCAGLIA,FE,1080290085,38027,M323,3,0,1
500140,2080500140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,FIUMALBO,50,MODENA,511,501,1012,404,383,787,"77,77",2,2,N,49,31,0,707,,20240610013951.0,20190526000000.0,2.0,8.0,50.0,140.0,SZ,2745,FIUMALBO,MO,1080500140,36014,D617,1,0,1
930210,2060930210,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,210,FIUME VENETO,93,PORDENONE,5055,5359,10414,2386,2430,4816,"46,25",10,10,N,27,131,0,4658,,20240610053057.0,20190526000000.0,2.0,6.0,93.0,210.0,SZ,2747,FIUME VENETO,PN,1060930210,93021,D621,6,1,1
850385,2060850385,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,385,FIUMICELLO VILLA VICENTINA,85,UDINE,2733,2810,5543,1339,1405,2744,"49,50",5,5,N,25,76,0,2643,,20240610020305.0,20190526000000.0,2.0,6.0,85.0,385.0,SZ,2751,FIUMICELLO VILLA VICENTINA,UD,1060850385,30190,M400,2,0,1
850390,2060850390,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,390,FLAIBANO,85,UDINE,511,528,1039,273,285,558,"53,71",2,2,N,19,23,0,516,,20240610051817.0,20190526000000.0,2.0,6.0,85.0,390.0,SZ,2755,FLAIBANO,UD,1060850390,30039,D630,0,0,1
350060,2060350060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,FOGLIANO REDIPUGLIA,35,GORIZIA,1279,1332,2611,621,640,1261,"48,30",3,3,N,13,67,0,1181,,20240610020016.0,20190526000000.0,2.0,6.0,35.0,60.0,SZ,2766,FOGLIANO REDIPUGLIA,GO,1060350060,31006,D645,3,1,1
830820,2040830820,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,820,FOLGARIA,83,TRENTO,1399,1412,2811,708,636,1344,"47,81",6,6,N,18,38,0,1288,,20240610023653.0,20190526000000.0,2.0,4.0,83.0,820.0,SZ,2770,FOLGARIA,TN,1040830820,22087,D651,1,0,1
840270,2050840270,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,270,FOLLINA,84,TREVISO,1895,1977,3872,982,1004,1986,"51,29",4,4,N,74,59,0,1853,,20240610051708.0,20190526000000.0,2.0,5.0,84.0,270.0,SZ,2773,FOLLINA,TV,1050840270,26027,D654,2,1,1
930220,2060930220,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,220,FONTANAFREDDA,93,PORDENONE,5537,5715,11252,2348,2335,4683,"41,62",9,9,N,39,130,0,4514,,20240610045255.0,20190526000000.0,2.0,6.0,93.0,220.0,SZ,2782,FONTANAFREDDA,PN,1060930220,93022,D670,7,6,1
130260,2080130260,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,260,FONTANELICE,13,BOLOGNA,750,739,1489,556,555,1111,"74,61",2,2,N,27,48,0,1036,,20240610045524.0,20190526000000.0,2.0,8.0,13.0,260.0,CO,2784,FONTANELICE,BO,1080130260,37026,D668,1,1,1
560150,2080560150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,FONTANELLATO,56,PARMA,2812,2833,5645,1357,1306,2663,"47,17",6,6,N,21,69,0,2573,,20240610021311.0,20190526000000.0,2.0,8.0,56.0,150.0,SZ,2786,FONTANELLATO,PR,1080560150,34015,D673,5,0,1
840280,2050840280,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,280,FONTANELLE,84,TREVISO,2537,2572,5109,1145,1068,2213,"43,32",5,5,N,17,65,0,2131,,20240610023604.0,20190526000000.0,2.0,5.0,84.0,280.0,SZ,2787,FONTANELLE,TV,1050840280,26028,D674,2,0,1
540380,2050540380,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,380,FONTANIVA,54,PADOVA,3590,3645,7235,2153,2174,4327,"59,81",7,7,N,135,178,0,4014,,20240610045608.0,20190526000000.0,2.0,5.0,54.0,380.0,SZ,2792,FONTANIVA,PD,1050540380,28038,D679,2,3,1
840290,2050840290,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,290,FONTE,84,TREVISO,2666,2639,5305,1431,1404,2835,"53,44",4,4,N,83,119,0,2633,,20240610024706.0,20190526000000.0,2.0,5.0,84.0,290.0,SZ,2793,FONTE,TV,1050840290,26029,D680,4,1,1
560160,2080560160,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,160,FONTEVIVO,56,PARMA,2113,2087,4200,1095,1051,2146,"51,10",5,5,N,24,79,0,2043,,20240610021326.0,20190526000000.0,2.0,8.0,56.0,160.0,SZ,2799,FONTEVIVO,PR,1080560160,34016,D685,4,2,1
100220,2050100220,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,220,FONZASO,10,BELLUNO,2371,2377,4748,605,580,1185,"24,96",4,4,N,8,43,0,1134,,20240610013024.0,20190526000000.0,2.0,5.0,10.0,220.0,SZ,2800,FONZASO,BL,1050100220,25022,D686,2,0,1
850391,2060850391,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,391,FORGARIA NEL FRIULI,85,UDINE,958,967,1925,313,270,583,"30,29",4,4,N,7,17,0,559,,20240610014011.0,20190526000000.0,2.0,6.0,85.0,391.0,SZ,2809,FORGARIA NEL FRIULI,UD,1060850391,30137,D700,0,0,1
320110,2080320110,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,110,FORLI',32,FORLI'-CESENA,42995,46642,89637,27051,29198,56249,"62,75",108,108,N,646,1312,3,54288,,20240610045518.0,20190526000000.0,2.0,8.0,32.0,110.0,SZ,2812,FORLI',FC,1080320110,40012,D704,149,71,1
320120,2080320120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,120,FORLIMPOPOLI,32,FORLI'-CESENA,5108,5283,10391,3179,3238,6417,"61,76",12,12,N,123,182,0,6112,,20240610044926.0,20190526000000.0,2.0,8.0,32.0,120.0,SZ,2814,FORLIMPOPOLI,FC,1080320120,40013,D705,16,8,1
500150,2080500150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,FORMIGINE,50,MODENA,13572,14093,27665,8896,9404,18300,"66,15",30,30,N,353,394,3,17550,,20240610054234.0,20190526000000.0,2.0,8.0,50.0,150.0,SZ,2820,FORMIGINE,MO,1080500150,36015,D711,159,46,1
830840,2040830840,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,840,FORNACE,83,TRENTO,870,848,1718,266,248,514,"29,92",1,1,N,6,12,0,496,,20240610023851.0,20190526000000.0,2.0,4.0,83.0,840.0,SZ,2822,FORNACE,TN,1040830840,22089,D714,2,0,1
850400,2060850400,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,400,FORNI AVOLTRI,85,UDINE,257,244,501,156,152,308,"61,48",1,1,N,16,26,0,266,,20240610015228.0,20190526000000.0,2.0,6.0,85.0,400.0,SZ,2824,FORNI AVOLTRI,UD,1060850400,30040,D718,0,0,1
850410,2060850410,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,410,FORNI DI SOPRA,85,UDINE,513,469,982,360,324,684,"69,65",2,2,N,32,19,0,633,,20240610024447.0,20190526000000.0,2.0,6.0,85.0,410.0,SZ,2825,FORNI DI SOPRA,UD,1060850410,30041,D719,0,0,1
850420,2060850420,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,420,FORNI DI SOTTO,85,UDINE,300,311,611,154,162,316,"51,72",1,1,N,43,14,0,259,,20240610015755.0,20190526000000.0,2.0,6.0,85.0,420.0,SZ,2826,FORNI DI SOTTO,UD,1060850420,30042,D720,0,0,1
560170,2080560170,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,170,FORNOVO DI TARO,56,PARMA,2248,2316,4564,1489,1498,2987,"65,45",7,7,N,116,93,0,2778,,20240610044936.0,20190526000000.0,2.0,8.0,56.0,170.0,SZ,2828,FORNOVO DI TARO,PR,1080560170,34017,D728,7,7,1
140290,2040140290,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,290,FORTEZZA/FRANZENSFESTE,14,BOLZANO,347,324,671,150,155,305,"45,45",2,2,N,2,10,0,293,,20240610002035.0,20190526000000.0,2.0,4.0,14.0,290.0,CO,2831,FORTEZZA/FRANZENSFESTE,BZ,1040140290,21032,D731,1,0,1
870150,2050870150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,FOSSALTA DI PIAVE,87,VENEZIA,1709,1794,3503,1057,1088,2145,"61,23",4,4,N,61,60,0,2024,,20240610015253.0,20190526000000.0,2.0,5.0,87.0,150.0,SZ,2838,FOSSALTA DI PIAVE,VE,1050870150,27015,D740,3,0,1
